,user,date,rating,review
2318,Anonymous,01-Nov-13,1,Diretide!!!I want  diretide!!!Diretide!!!I want  diretide!!!Diretide!!!I want  diretide!!!Diretide!!!I want  diretide!!! Diretide!!!I want  diretide!!!
2319,Anonymous,01-Nov-13,1,"Awfull report system, matchmaking is really bad no competitive data is saved like kdr, average gpm etc. Also only cosmetic updates every week no events or new heros"
2322,Anonymous,01-Nov-13,1,"Terrible developers. If you played tfw before mannconomy you know for sure where this is all going. Hats, hats, and more hats. Bugs bugs, more bugs. No content, no content, no content.Into the trash it all goes"
2323,Anonymous,01-Nov-13,1,"Game is hardat first, but then it grows on you. I have over 500 wins and 1400 total matches played. MOBA type games need communication and updates from developers and this game has truly become dead because volvo didn't give diretide"
2324,Anonymous,13-Jan-21,0,"Dota 2 this game probably needs no introduction, as it will be hard to find a person who has not heard of it. Dota is a legendary game, the brightness of which blurs the terrible community. Today we played a game with blue, he's a f*****g m*****r. And the game is s***t by the way. It drains money from poor impoverished children in Af*ica kills their nerve cells and unfortunately mothers too."
2326,Anonymous,13-Dec-20,0,whoever created this game is f'in c*nt. F this pos of a game.  whoever created this game is f'in c*nt. F this pos of a game.   whoever created this game is f'in c*nt. F this pos of a game.   whoever created this game is f'in c*nt. F this pos of a game.
2327,Anonymous,08-Nov-20,0,game is dyng because of trolls company does nothing as expected from valve.. free to play + a game that u can play on a **** toaster ez gg game full of trolls and idiots
2328,Anonymous,01-Aug-20,0,"Just saying what you all probably know, there is too weak punishment for players that intentionally ruin games, thus we have many game ruiners, many smurfs and awful gaming experience, 3 games in a row I had total beginners in team vs smurfs, before that I had one guy mid intentionally going 0-10, before that I had afk etc... I wasted my time too much there, no more..."
2330,Anonymous,05-Jun-20,0,The absolutely worst player behavior control system implemented in an online video game. Fully automated and without any kind of review by moderators. There are countless testimonies of players being punished after receiving false reports.
2331,Anonymous,10-Mar-20,0,"Was fun before, everything is going downhill after they released that BS ""talent tree"" lmao. It's not even f*****g balanced anymore. My 7/10 games had always a booster or smurfing, it was so unplayable to my account. And last is teammates were always brain dead, couldn't properly draft or what's the right pick. GG."
2333,Anonymous,27-Feb-20,0,"IT WAS A GOOD GAME. Today it is a terrible community, extremely toxic, completely unbalanced matches, it has become a monopoly of VALVE, if you want to play moba, look for another one because Dota 2 is garbage."
2335,Anonymous,02-Feb-20,0,"Not real Dota just a cheap half assed imitation of Dota and all MOBA's in general with new a Leagueof Legends HUD and heroes do not forget that ""Blue Buff"" Bull Sh1t, Heroes of the Storm Talent Tree,IMBA abilities.They did not change everything thankfully the Uninstall Button Is still working the way it used to."
2336,Anonymous,30-Jan-20,0,Valve are very very very very very very very very very very very greedy ****
2338,Anonymous,26-Nov-19,0,"They added more RNG instead of mechanics, was a pure skills now pure luck.Basically, latest patch just killed the game, rest in peace dota 2."
2339,Anonymous,10-Jul-19,0,"This game is really bad. It's not very good and ?I dont know why so many people play it. Very sad game, shame on you valve."
2340,Anonymous,03-Jul-19,0,if u ever thinking to start playing dota DONTTTT JUST DONTT i have 3000 h and i just delete it i sold all my items i dont want to play this game anymore in my life .People there are fkn with brain dmg all time they flame they insult and those people are russian and turks kebap guys  .Im just done with ****
2341,Anonymous,23-Jan-19,0,"i loved this game. i played since  2000. but why am always teamed with noob, trash talker and DC? So that it. uninstalled the game."
2342,Anonymous,30-Nov-18,0,thank you valve for having now forced advertisement in your game which is not skipable
2344,Anonymous,27-Nov-18,0,"Nice balance, nice job Icefrog, nice job Valve.  Nice patches, nice content, nice heroes, nice events, everything is nice in this PERFECT game.(7.20)"
2346,Anonymous,05-Oct-18,0,"Dota is when your mother is promoted.Dota is when stable 2 wins, 2 losses.Dota is when you are a slave to support.Dota is ****Thanks for reading this."
2347,Anonymous,06-Apr-18,0,Valve have ceased to find time for development of a game properlyWorst community ever...
2349,Anonymous,26-Dec-17,0,This game is PURE WASTE OF YOUR LIFE. Get rid of it or do not even touch it.
2350,Anonymous,11-Dec-17,0,"I can not do anything. It is a very unfriendly game to Noob. Try it for a long time? I keep dying and not funny. It lacks intuition, the characters are all monsters, and it is also visually insufficient."
2351,Anonymous,27-Nov-17,0,"Nice ""New"" MMR volvo. Nice new events. Nice new heroes. Nice report system. Thanks for killing DOTA, volvo. In 2012 i think that dota 2 will be the best MOBA game in the future, but now it sucks even at HotS. Why Blizzard can do a good ranked system? Why they can do interesting and fair MMR? Whats wrong with you, Volvo?"
2352,Anonymous,10-Nov-17,0,Dota 2- dota is a free to play competitive game with 2 teams Consisting of five players each it is a fun game at times but also very repetitive each match is basically the same thing over and over again it gets boring fast and there a lot of toxic players too as well it just not a fun experience
2353,Anonymous,17-Oct-17,0,"regular updates (no), useless system of punishment, disgusting mm, ignoring the community, but so many hats and donat (pay for the event-campaign, season maps)seemsgood"
2354,Anonymous,17-Oct-17,0,Where patch volvo? Where patch volvo? Where patch volvo? Where patch volvo? Where patch volvo? Where patch volvo? Where patch volvo? Where patch volvo? Where patch volvo? Where patch volvo?
2355,Anonymous,15-Oct-17,0,is not updated.is not updated.is not updated.is not updated.is not updated.is not updated.is not updated.is not updated.is not updated.is not updated.is not updated.
2356,Anonymous,05-Sep-17,0,"As a random stranger who played this game since DOTA 1, back in 2005 and who doesn't want anything bad for you, I tell you, don't play this game. Just don't, move on, get a hobby, go hiking, paint, make music, learn how to dance, go bowling and so on."
2357,Anonymous,29-Aug-17,0,Truly the worst game ever to have been created. It is simply a tool to exploit gamers who can't help splashing cash on useless in game stuff. Do yourself a favour and steer clear.
2360,Anonymous,28-Aug-17,0,"We want Half Life 3 !!!! **** Dota 2, **** Counter Strike: Global Offensive, **** Artifact and **** Valve !!!!!!!!!!!!!!!!!!!1!!!!!!!!!!!!!!!!!1!!!!!!"
2361,Anonymous,11-Apr-17,0,**** **** seriously I hate this game so **** much DUDE I JUST LOST A 70 MIN GAME PLAYIN REALLY GOOD CAUSE **** HYUEOCXOPTER TOLDF ME TO PUSH TOP{ WR AND I DID BUR THJEYT KILLED MER AND GG CUZ NO BUYBACKL LMNAK   **** YOU
2363,Anonymous,03-Apr-17,0,"After 'monkey' update game ruined for me, game becoming LOL. And of course same old terrible matchmaking system still not fixed. Valve what you become? You cared your fans before you got rich."
2365,Anonymous,17-Feb-17,0,no thanks man bro not todday bad dota for no no heheeehheheeheheheheheheheehehehehehehehehehehehehheheheheheheheheheheheheheheheheheheheheehehehehehehheeheheeheheheheehheeheehheheehehheheheeheheh
2366,Anonymous,12-Jan-17,0,Dota 2 is dead go play league of lesbians or orher **** game because they are now even better than 7.00. ihope volvo realise how bad they game become now
2367,Anonymous,12-Jan-17,0,Used to be a great game until patch 7.00 came out. Now it's just a shadow of it's former self. Deleted it after 12 years of playing because this isn't Dota anymore.
2368,Anonymous,14-Oct-16,0,"i can't give it ""0"".i try, and try again.... doesn't accept my  rating -->  LOLdoes they really blocking negative feedback?!if it's true ..........."
2370,Anonymous,21-Jul-16,0,"Screw this game. It has too many Peruvians, who've ruined the climate, too many unbalanced heroes, terrible matchmaking, long wait times, unbalanced teams.Screw this game."
2371,Anonymous,01-Jul-16,0,Garbage.Garbage.Garbage.Garbage.Garbage.Garbage.Garbage.Garbage.GGarbage.Garbage.Garbage.Garbage.Garbage.Garbage.arbage.Garbage.Garbage.Garbage.Garbage.GarbageGarbage.Garbage.Garbage.Garbage.Garbage.Garbage..Garbage.Garbage.Garbage.Garbage.
2372,Anonymous,23-May-16,0,"Awful community, pointless autistic repetitive gameplay. May be interesting if you are under 12 y/o or have some mental disabilities. All I know how play this garbage are from dysfunctional families."
2375,Anonymous,13-May-16,0,worst game evernever play this game!Garbage matchmakingGarbage report systemGarbage matchmakingGarbage report systemGarbage matchmakingGarbage report system
2376,Anonymous,13-May-16,0,Give DIRETIDE Give DIRETIDE Give DIRETIDE Give DIRETIDE Give DIRETIDE Give DIRETIDE Give DIRETIDE Give DIRETIDE Give DIRETIDE Give DIRETIDE Give DIRETIDEGive DIRETIDE Give DIRETIDE
2378,Anonymous,13-May-16,0,"I hope this **** company will go bust. Nice 2015-2016 content, stolen from League of Legends, nice work with community, nice balance. ( Gabena mamku v sraku perdolil)gg wp was fun"
2379,Anonymous,06-Apr-16,0,"This game is horrid, the matchmaking is awful and the amount of smurf accounts to pawn newbies is amazing .... one should try the game just to observe this.A lot of mechanics just suck and there is a lot of abusive behavior (this place even outdoes LOL). The graphics are better than most mobas, but that can't cover for the horrible implementation so many things."
